log P,Ligand coordination bulkiness (Å$^3$)
1.7084,6.710018840257114
-0.2794299999999999,8.808950402442093
-0.2794300000000001,8.933738651432886
0.345,3.927133235854204
-0.99303,10.308164493427395
-0.2284,11.022093518350779
1.3036,5.890699853781306
0.8412999999999999,15.49677703219425
-1.1186600000000002,11.282246711599447
1.3737,4.051921484844995
0.48607,9.183315149414469
1.3577999999999997,4.176709733835787
0.8417399999999999,7.854266471708408
0.7793000000000001,6.26506460075368
1.9522,3.927133235854204
-0.98531,5.4263473268395055
0.9937,4.051921484844995
1.6166999999999998,12.317108275642948
-2.2848,4.051921484844995
0.11807,12.396519360345287
2.39747,12.441896524633739
1.3457,17.845285092360815
1.3172,9.568256591653928
1.6565999999999996,13.121025080535757
1.4606,12.996236831544966
1.0390899999999998,9.0139162847427
0.3756899999999999,12.146942862363707
0.6018,14.666881350451357
2.50657,12.441896524633739
-1.046,5.925500322802671
-1.056,7.084383587229488
1.4476099999999998,10.693105935666855
0.0098,8.138643438711355
0.92164,7.854266471708408
1.06574,11.407034960590238
-0.1845999999999996,3.8023449868634125
2.3672000000000004,3.6775567378726213
-0.1316000000000001,11.317047180620811
2.3207000000000004,12.32894998555188
0.3694,4.051921484844995
0.9821,6.26506460075368
0.5334000000000001,15.621565281185042
1.4778,13.896759704930762
0.30777,13.121025080535757
1.2236,3.6775567378726213
0.0365399999999999,7.854266471708408
-1.1664,7.389913944766607
0.4104,9.568256591653928
1.5398999999999994,12.73613809256896
1.348,14.450073758241816
1.4762000000000002,14.547706080334978
1.3367699999999998,13.121025080535757
0.5371000000000001,12.86087188728709
0.5506,7.59411327845974
1.23184,9.693044840644719
0.2459999999999998,10.942682433648438
-2.5845,4.42628623181737
1.3979,13.896759704930762
0.8975,14.835015200481276
0.0744000000000001,7.6647027709908
1.334799999999999,11.067470682639229
0.7974699999999999,14.620239171521058
0.2424999999999999,5.00660541557868
1.1694,6.140276351762889
-0.9211000000000004,10.942682433648438
1.9398,11.407034960590238
1.4422700000000002,12.441896524633739
-1.1767000000000003,9.0139162847427
-1.4200999999999993,3.6775567378726213
-1.5283000000000002,4.051921484844995
1.20252,13.121025080535757
0.3742000000000002,14.86981566950264
1.9342,15.181197766955846
-0.9347,13.235236634259461
0.12488,12.351908744664312
0.9461000000000002,5.890699853781306
1.25419,10.61495986560636
3.492400000000001,7.854266471708408
0.4649,5.380970162551054
1.6255700000000002,7.854266471708408
0.7054,15.565112955595133
1.20252,13.121025080535757
